order_id,item_id,product_id,quantity,list_price,discount,total_revenue
713,3,53,1,749.99,0.07,697.4907
713,4,108,2,449.99,0.07,836.9814
714,1,92,2,209.99,0.2,335.984
715,1,61,2,4999.99,0.1,8999.982
715,2,50,1,5999.99,0.2,4799.992
716,1,111,2,470.99,0.1,847.782
716,2,93,2,209.99,0.07,390.5814
716,3,79,1,402.99,0.1,362.691
716,4,4,2,2899.99,0.05,5509.981
717,1,56,2,5499.99,0.05,10449.981
717,2,93,1,209.99,0.2,167.992
718,1,92,2,209.99,0.07,390.5814
718,2,40,2,4999.99,0.07,9299.9814
718,3,64,2,489.99,0.1,881.982
719,1,100,1,489.99,0.2,391.992
720,1,111,1,470.99,0.07,438.0207
720,2,6,1,469.99,0.1,422.991
721,1,45,2,869.99,0.07,1618.1814
721,2,102,1,489.99,0.1,440.991
721,3,73,2,749.99,0.05,1424.981
721,4,33,1,469.99,0.2,375.992
722,1,22,2,269.99,0.07,502.1814
722,2,3,1,999.99,0.05,949.9905
722,3,104,2,481.99,0.1,867.582
723,1,24,2,549.99,0.07,1022.9814
723,2,16,1,599.99,0.05,569.9905
723,3,108,1,449.99,0.07,418.4907
724,1,23,1,299.99,0.05,284.9905
724,2,75,1,599.99,0.2,479.992
724,3,102,1,489.99,0.05,465.4905
724,4,55,1,2699.99,0.2,2159.992
725,1,90,1,209.99,0.1,188.991
725,2,91,1,349.99,0.05,332.4905
725,3,77,2,799.99,0.07,1487.9814
725,4,62,2,3499.99,0.1,6299.982
726,1,64,1,489.99,0.2,391.992
727,1,78,1,647.99,0.07,602.6307
727,2,82,2,659.99,0.05,1253.981
728,1,70,1,659.99,0.05,626.9905
728,2,56,1,5499.99,0.1,4949.991
728,3,91,1,349.99,0.1,314.991
728,4,58,1,4999.99,0.07,4649.9907
729,1,101,2,339.99,0.1,611.982
730,1,59,2,2599.99,0.05,4939.981
730,2,79,1,402.99,0.1,362.691
730,3,96,2,349.99,0.07,650.9814
730,4,13,1,269.99,0.1,242.991
731,1,91,1,349.99,0.05,332.4905
731,2,49,1,3499.99,0.2,2799.992
731,3,67,2,250.99,0.2,401.584
731,4,29,1,999.99,0.2,799.992
732,1,47,1,5299.99,0.07,4928.9907
732,2,4,2,2899.99,0.07,5393.9814
733,1,84,1,109.99,0.05,104.4905
733,2,55,1,2699.99,0.2,2159.992
733,3,102,2,489.99,0.1,881.982
734,1,26,1,599.99,0.2,479.992
734,2,3,1,999.99,0.05,949.9905
734,3,84,2,109.99,0.2,175.984
734,4,65,2,346.99,0.1,624.582
735,1,71,2,416.99,0.1,750.582
735,2,10,2,1549,0.07,2881.14
736,1,56,2,5499.99,0.05,10449.981
736,2,17,1,429,0.1,386.1
736,3,62,2,3499.99,0.2,5599.984
737,1,52,1,875.99,0.05,832.1905
737,2,19,2,449,0.07,835.14
737,3,77,2,799.99,0.07,1487.9814
737,4,34,1,469.99,0.2,375.992
738,1,82,2,659.99,0.07,1227.5814
738,2,38,2,549.99,0.2,879.984
738,3,25,1,499.99,0.1,449.991
738,4,63,1,3499.99,0.07,3254.9907
739,1,3,1,999.99,0.2,799.992
740,1,81,1,1099.99,0.05,1044.9905
740,2,94,2,249.99,0.2,399.984
740,3,11,1,1680.99,0.2,1344.792
740,4,19,1,449,0.2,359.2
740,5,12,2,549.99,0.07,1022.9814
741,1,58,1,4999.99,0.05,4749.9905
741,2,76,1,299.99,0.07,278.9907
741,3,21,2,269.99,0.07,502.1814
741,4,56,2,5499.99,0.05,10449.981
742,1,107,2,416.99,0.05,792.281
742,2,45,1,869.99,0.07,809.0907
743,1,80,1,761.99,0.05,723.8905
744,1,33,2,469.99,0.2,751.984
745,1,95,2,299.99,0.05,569.981
745,2,22,2,269.99,0.2,431.984
745,3,78,1,647.99,0.1,583.191
746,1,99,1,299.99,0.1,269.991
747,1,110,1,470.99,0.07,438.0207
747,2,86,1,149.99,0.2,119.992
747,3,33,2,469.99,0.1,845.982
747,4,81,1,1099.99,0.07,1022.9907
748,1,16,2,599.99,0.1,1079.982
748,2,83,2,149.99,0.05,284.981
748,3,41,1,1469.99,0.07,1367.0907
748,4,35,2,832.99,0.2,1332.784
749,1,9,1,2999.99,0.2,2399.992
749,2,28,1,2499.99,0.05,2374.9905
749,3,79,1,402.99,0.2,322.392
749,4,24,1,549.99,0.05,522.4905
749,5,40,1,4999.99,0.07,4649.9907
750,1,72,1,619.99,0.05,588.9905
750,2,78,2,647.99,0.1,1166.382
751,1,45,2,869.99,0.05,1652.981
752,1,12,2,549.99,0.05,1044.981
752,2,31,2,1632.99,0.05,3102.681
753,1,105,2,533.99,0.07,993.2214
753,2,7,2,3999.99,0.2,6399.984
753,3,36,2,832.99,0.1,1499.382
753,4,95,1,299.99,0.07,278.9907
753,5,66,1,250.99,0.2,200.792
754,1,74,2,439.99,0.07,818.3814
754,2,12,2,549.99,0.07,1022.9814
754,3,3,1,999.99,0.05,949.9905
754,4,67,2,250.99,0.05,476.881
754,5,7,1,3999.99,0.2,3199.992
755,1,80,2,761.99,0.07,1417.3014
755,2,43,2,5299.99,0.05,10069.981
755,3,57,2,1999.99,0.1,3599.982
756,1,64,1,489.99,0.1,440.991
756,2,17,2,429,0.05,815.1
757,1,95,1,299.99,0.1,269.991
758,1,22,2,269.99,0.07,502.1814
758,2,99,1,299.99,0.1,269.991
758,3,27,1,999.99,0.07,929.9907
758,4,65,2,346.99,0.07,645.4014
758,5,109,1,416.99,0.2,333.592
759,1,93,2,209.99,0.05,398.981
759,2,78,1,647.99,0.07,602.6307
760,1,21,2,269.99,0.07,502.1814
760,2,29,2,999.99,0.07,1859.9814
761,1,43,1,5299.99,0.07,4928.9907
761,2,52,2,875.99,0.2,1401.584
762,1,102,2,489.99,0.05,930.981
763,1,90,1,209.99,0.07,195.2907
763,2,103,1,551.99,0.1,496.791
764,1,55,1,2699.99,0.07,2510.9907
764,2,95,2,299.99,0.05,569.981
764,3,81,2,1099.99,0.07,2045.9814
765,1,28,2,2499.99,0.2,3999.984
765,2,12,1,549.99,0.07,511.4907
765,3,25,1,499.99,0.2,399.992
765,4,53,1,749.99,0.2,599.992
765,5,65,1,346.99,0.05,329.6405
766,1,111,1,470.99,0.2,376.792
767,1,63,1,3499.99,0.1,3149.991
767,2,29,1,999.99,0.07,929.9907
767,3,41,2,1469.99,0.05,2792.981
767,4,77,2,799.99,0.05,1519.981
768,1,31,1,1632.99,0.2,1306.392
768,2,76,1,299.99,0.2,239.992
769,1,8,1,1799.99,0.1,1619.991
769,2,6,2,469.99,0.05,892.981
769,3,36,2,832.99,0.07,1549.3614
770,1,110,1,470.99,0.05,447.4405
770,2,42,1,2299.99,0.2,1839.992
770,3,103,1,551.99,0.2,441.592
770,4,11,2,1680.99,0.05,3193.881
771,1,13,2,269.99,0.2,431.984
771,2,88,1,189.99,0.2,151.992
772,1,103,1,551.99,0.07,513.3507
773,1,92,1,209.99,0.1,188.991
773,2,14,1,269.99,0.05,256.4905
773,3,17,2,429,0.2,686.4
773,4,33,2,469.99,0.07,874.1814
774,1,65,1,346.99,0.05,329.6405
774,2,36,2,832.99,0.05,1582.681
774,3,20,1,599.99,0.2,479.992
774,4,73,1,749.99,0.05,712.4905
774,5,58,2,4999.99,0.1,8999.982
775,1,39,1,1499.99,0.07,1394.9907
776,1,28,1,2499.99,0.2,1999.992
776,2,42,2,2299.99,0.2,3679.984
776,3,71,1,416.99,0.1,375.291
776,4,35,1,832.99,0.1,749.691
777,1,5,1,1320.99,0.2,1056.792
777,2,7,2,3999.99,0.2,6399.984
777,3,2,1,749.99,0.2,599.992
778,1,64,1,489.99,0.1,440.991
778,2,85,1,329.99,0.05,313.4905
779,1,101,1,339.99,0.05,322.9905
779,2,90,2,209.99,0.2,335.984
779,3,47,1,5299.99,0.2,4239.992
779,4,8,1,1799.99,0.2,1439.992
779,5,85,1,329.99,0.2,263.992
780,1,32,1,469.99,0.1,422.991
781,1,109,2,416.99,0.05,792.281
781,2,7,2,3999.99,0.2,6399.984
781,3,57,2,1999.99,0.1,3599.982
782,1,20,2,599.99,0.07,1115.9814
782,2,57,1,1999.99,0.07,1859.9907
782,3,99,1,299.99,0.07,278.9907
782,4,16,2,599.99,0.2,959.984
783,1,92,1,209.99,0.2,167.992
783,2,22,2,269.99,0.05,512.981
783,3,94,1,249.99,0.05,237.4905
783,4,29,1,999.99,0.1,899.991
784,1,22,1,269.99,0.07,251.0907
784,2,72,2,619.99,0.1,1115.982
784,3,16,1,599.99,0.2,479.992
785,1,59,2,2599.99,0.2,4159.984
785,2,40,1,4999.99,0.07,4649.9907
785,3,25,1,499.99,0.07,464.9907
786,1,80,1,761.99,0.05,723.8905
787,1,51,2,6499.99,0.07,12089.9814
787,2,66,2,250.99,0.1,451.782
788,1,48,1,1499.99,0.2,1199.992
788,2,19,1,449,0.1,404.1
788,3,13,1,269.99,0.05,256.4905
789,1,100,2,489.99,0.2,783.984
789,2,93,2,209.99,0.07,390.5814
790,1,62,2,3499.99,0.07,6509.9814
790,2,91,1,349.99,0.1,314.991
791,1,54,1,3199.99,0.2,2559.992
791,2,25,2,499.99,0.07,929.9814
792,1,16,2,599.99,0.2,959.984
792,2,39,1,1499.99,0.2,1199.992
792,3,56,1,5499.99,0.2,4399.992
792,4,30,1,999.99,0.05,949.9905
792,5,2,1,749.99,0.2,599.992
793,1,60,1,1559.99,0.05,1481.9905
793,2,95,2,299.99,0.05,569.981
793,3,75,2,599.99,0.05,1139.981
794,1,41,2,1469.99,0.05,2792.981
794,2,68,1,449.99,0.2,359.992
794,3,17,1,429,0.07,398.97
794,4,28,1,2499.99,0.1,2249.991
795,1,95,2,299.99,0.05,569.981
795,2,99,2,299.99,0.05,569.981
796,1,6,2,469.99,0.2,751.984
797,1,11,1,1680.99,0.07,1563.3207
797,2,69,1,416.99,0.05,396.1405
797,3,74,1,439.99,0.1,395.991
797,4,54,2,3199.99,0.05,6079.981
797,5,62,2,3499.99,0.1,6299.982
798,1,23,1,299.99,0.1,269.991
798,2,90,1,209.99,0.05,199.4905
798,3,91,2,349.99,0.07,650.9814
798,4,42,1,2299.99,0.2,1839.992
798,5,26,2,599.99,0.05,1139.981
799,1,5,2,1320.99,0.1,2377.782
799,2,34,2,469.99,0.05,892.981
799,3,29,2,999.99,0.07,1859.9814
799,4,63,1,3499.99,0.1,3149.991
799,5,58,2,4999.99,0.07,9299.9814
800,1,65,2,346.99,0.1,624.582
800,2,54,1,3199.99,0.07,2975.9907
800,3,6,2,469.99,0.05,892.981
800,4,52,1,875.99,0.1,788.391
800,5,95,2,299.99,0.05,569.981
801,1,101,1,339.99,0.07,316.1907
802,1,30,1,999.99,0.05,949.9905
802,2,36,2,832.99,0.2,1332.784
802,3,40,1,4999.99,0.1,4499.991
802,4,28,1,2499.99,0.05,2374.9905
803,1,111,1,470.99,0.07,438.0207
803,2,52,2,875.99,0.05,1664.381
803,3,102,1,489.99,0.07,455.6907
803,4,83,2,149.99,0.05,284.981
804,1,89,2,209.99,0.2,335.984
804,2,53,1,749.99,0.07,697.4907
804,3,50,2,5999.99,0.05,11399.981
805,1,24,1,549.99,0.05,522.4905
805,2,33,2,469.99,0.2,751.984
805,3,62,2,3499.99,0.2,5599.984
805,4,32,1,469.99,0.07,437.0907
805,5,6,2,469.99,0.05,892.981
806,1,93,2,209.99,0.1,377.982
806,2,97,1,349.99,0.2,279.992
806,3,77,2,799.99,0.1,1439.982
806,4,82,2,659.99,0.2,1055.984
806,5,91,2,349.99,0.07,650.9814
807,1,21,2,269.99,0.2,431.984
807,2,6,1,469.99,0.07,437.0907
807,3,3,2,999.99,0.07,1859.9814
807,4,9,2,2999.99,0.2,4799.984
807,5,16,1,599.99,0.2,479.992
808,1,96,2,349.99,0.05,664.981
808,2,18,1,449,0.05,426.55
808,3,85,1,329.99,0.05,313.4905
808,4,19,2,449,0.05,853.1
809,1,78,1,647.99,0.1,583.191
809,2,26,1,599.99,0.2,479.992
809,3,92,2,209.99,0.1,377.982
810,1,103,2,551.99,0.05,1048.781
810,2,100,1,489.99,0.2,391.992
810,3,56,1,5499.99,0.05,5224.9905
810,4,22,1,269.99,0.2,215.992
811,1,45,2,869.99,0.07,1618.1814
811,2,54,1,3199.99,0.2,2559.992
811,3,70,1,659.99,0.07,613.7907
811,4,66,1,250.99,0.1,225.891
812,1,76,2,299.99,0.1,539.982
812,2,40,1,4999.99,0.2,3999.992
813,1,96,2,349.99,0.1,629.982
813,2,85,2,329.99,0.2,527.984
813,3,33,2,469.99,0.2,751.984
813,4,26,2,599.99,0.07,1115.9814
813,5,71,2,416.99,0.05,792.281
814,1,69,2,416.99,0.1,750.582
814,2,100,1,489.99,0.1,440.991
814,3,65,1,346.99,0.2,277.592
814,4,83,2,149.99,0.05,284.981
815,1,105,2,533.99,0.2,854.384
815,2,102,2,489.99,0.2,783.984
815,3,87,2,189.99,0.1,341.982
815,4,23,1,299.99,0.07,278.9907
816,1,75,2,599.99,0.1,1079.982
816,2,64,2,489.99,0.2,783.984
817,1,85,1,329.99,0.05,313.4905
817,2,105,2,533.99,0.07,993.2214
817,3,48,2,1499.99,0.05,2849.981
818,1,103,1,551.99,0.05,524.3905
818,2,44,2,539.99,0.07,1004.3814
818,3,19,2,449,0.05,853.1
818,4,48,2,1499.99,0.05,2849.981
819,1,94,1,249.99,0.2,199.992
820,1,107,1,416.99,0.05,396.1405
821,1,102,1,489.99,0.07,455.6907
821,2,70,2,659.99,0.2,1055.984
821,3,6,1,469.99,0.2,375.992
821,4,107,1,416.99,0.05,396.1405
822,1,53,1,749.99,0.05,712.4905
822,2,72,1,619.99,0.2,495.992
823,1,56,2,5499.99,0.07,10229.9814
823,2,86,2,149.99,0.2,239.984
823,3,81,1,1099.99,0.2,879.992
824,1,92,2,209.99,0.1,377.982
825,1,19,1,449,0.1,404.1
825,2,30,2,999.99,0.2,1599.984
826,1,45,2,869.99,0.2,1391.984
826,2,36,1,832.99,0.1,749.691
827,1,43,1,5299.99,0.05,5034.9905
827,2,41,1,1469.99,0.2,1175.992
827,3,28,1,2499.99,0.2,1999.992
827,4,108,1,449.99,0.2,359.992
828,1,25,2,499.99,0.2,799.984
828,2,24,1,549.99,0.2,439.992
828,3,55,2,2699.99,0.07,5021.9814
829,1,103,1,551.99,0.2,441.592
829,2,105,2,533.99,0.1,961.182
830,1,85,2,329.99,0.2,527.984
830,2,100,2,489.99,0.07,911.3814
830,3,96,2,349.99,0.2,559.984
831,1,67,1,250.99,0.2,200.792
831,2,11,1,1680.99,0.2,1344.792
831,3,68,1,449.99,0.1,404.991
832,1,54,1,3199.99,0.05,3039.9905
832,2,45,1,869.99,0.2,695.992
832,3,27,1,999.99,0.07,929.9907
832,4,16,2,599.99,0.1,1079.982
833,1,20,2,599.99,0.05,1139.981
834,1,54,1,3199.99,0.07,2975.9907
834,2,21,1,269.99,0.05,256.4905
834,3,78,1,647.99,0.2,518.392
835,1,65,2,346.99,0.07,645.4014
835,2,82,1,659.99,0.2,527.992
835,3,2,1,749.99,0.05,712.4905
836,1,108,2,449.99,0.2,719.984
837,1,51,1,6499.99,0.05,6174.9905
837,2,97,1,349.99,0.1,314.991
837,3,87,2,189.99,0.2,303.984
838,1,28,1,2499.99,0.1,2249.991
838,2,10,1,1549,0.1,1394.1
838,3,100,2,489.99,0.05,930.981
838,4,65,2,346.99,0.07,645.4014
839,1,55,1,2699.99,0.07,2510.9907
839,2,85,1,329.99,0.1,296.991
839,3,58,2,4999.99,0.05,9499.981
840,1,27,1,999.99,0.07,929.9907
840,2,43,1,5299.99,0.07,4928.9907
840,3,106,2,449.99,0.2,719.984
841,1,22,2,269.99,0.1,485.982
841,2,9,1,2999.99,0.2,2399.992
841,3,11,1,1680.99,0.2,1344.792
841,4,90,2,209.99,0.07,390.5814
841,5,100,1,489.99,0.1,440.991
842,1,81,2,1099.99,0.07,2045.9814
842,2,42,1,2299.99,0.1,2069.991
843,1,72,1,619.99,0.1,557.991
843,2,75,2,599.99,0.1,1079.982
843,3,81,1,1099.99,0.1,989.991
843,4,23,2,299.99,0.07,557.9814
844,1,79,2,402.99,0.07,749.5614
844,2,12,1,549.99,0.1,494.991
844,3,83,2,149.99,0.2,239.984
844,4,48,1,1499.99,0.2,1199.992
844,5,63,2,3499.99,0.05,6649.981
845,1,16,2,599.99,0.2,959.984
845,2,75,1,599.99,0.2,479.992
845,3,26,2,599.99,0.05,1139.981
845,4,73,2,749.99,0.2,1199.984
845,5,88,1,189.99,0.05,180.4905
846,1,46,2,1409.99,0.05,2678.981
846,2,47,1,5299.99,0.07,4928.9907
846,3,71,1,416.99,0.1,375.291
846,4,72,2,619.99,0.05,1177.981
846,5,103,2,551.99,0.07,1026.7014
847,1,61,2,4999.99,0.05,9499.981
848,1,93,1,209.99,0.07,195.2907
848,2,100,2,489.99,0.2,783.984
848,3,88,2,189.99,0.2,303.984
848,4,41,2,1469.99,0.07,2734.1814
849,1,109,1,416.99,0.2,333.592
850,1,101,2,339.99,0.07,632.3814
850,2,5,2,1320.99,0.07,2457.0414
850,3,37,1,379.99,0.07,353.3907
851,1,30,1,999.99,0.2,799.992
851,2,93,1,209.99,0.05,199.4905
852,1,46,2,1409.99,0.07,2622.5814
853,1,99,1,299.99,0.05,284.9905
853,2,58,2,4999.99,0.2,7999.984
853,3,42,2,2299.99,0.2,3679.984
853,4,45,1,869.99,0.2,695.992
853,5,6,1,469.99,0.05,446.4905
854,1,87,1,189.99,0.1,170.991
855,1,18,1,449,0.1,404.1
855,2,93,2,209.99,0.2,335.984
855,3,89,1,209.99,0.2,167.992
856,1,38,2,549.99,0.05,1044.981
857,1,29,1,999.99,0.2,799.992
858,1,45,2,869.99,0.2,1391.984
858,2,5,1,1320.99,0.2,1056.792
858,3,14,1,269.99,0.07,251.0907
858,4,73,2,749.99,0.07,1394.9814
859,1,38,2,549.99,0.07,1022.9814
859,2,13,1,269.99,0.1,242.991
859,3,14,2,269.99,0.1,485.982
859,4,71,2,416.99,0.1,750.582
859,5,36,2,832.99,0.1,1499.382
860,1,6,1,469.99,0.05,446.4905
860,2,24,2,549.99,0.2,879.984
860,3,25,1,499.99,0.2,399.992
860,4,58,2,4999.99,0.07,9299.9814
860,5,95,2,299.99,0.05,569.981
861,1,14,2,269.99,0.07,502.1814
861,2,62,1,3499.99,0.2,2799.992
862,1,85,1,329.99,0.05,313.4905
862,2,99,1,299.99,0.2,239.992
862,3,49,2,3499.99,0.07,6509.9814
863,1,93,2,209.99,0.1,377.982
864,1,37,1,379.99,0.1,341.991
864,2,65,2,346.99,0.05,659.281
864,3,13,1,269.99,0.2,215.992
865,1,109,2,416.99,0.1,750.582
865,2,34,1,469.99,0.05,446.4905
866,1,88,1,189.99,0.2,151.992
866,2,67,2,250.99,0.07,466.8414
866,3,80,1,761.99,0.07,708.6507
866,4,13,2,269.99,0.07,502.1814
867,1,101,1,339.99,0.05,322.9905
868,1,46,1,1409.99,0.07,1311.2907
869,1,7,1,3999.99,0.2,3199.992
869,2,106,2,449.99,0.05,854.981
869,3,33,1,469.99,0.05,446.4905
869,4,55,2,2699.99,0.05,5129.981
869,5,65,2,346.99,0.2,555.184
870,1,63,1,3499.99,0.07,3254.9907
871,1,106,1,449.99,0.2,359.992
871,2,38,1,549.99,0.1,494.991
871,3,30,2,999.99,0.2,1599.984
871,4,107,2,416.99,0.05,792.281
872,1,62,2,3499.99,0.07,6509.9814
872,2,53,1,749.99,0.1,674.991
873,1,32,2,469.99,0.1,845.982
874,1,56,1,5499.99,0.05,5224.9905
874,2,27,2,999.99,0.05,1899.981
874,3,73,1,749.99,0.1,674.991
874,4,77,2,799.99,0.07,1487.9814
875,1,5,2,1320.99,0.1,2377.782
875,2,15,2,529.99,0.05,1006.981
875,3,14,1,269.99,0.07,251.0907
875,4,111,1,470.99,0.2,376.792
876,1,17,2,429,0.2,686.4
876,2,66,2,250.99,0.2,401.584
876,3,96,1,349.99,0.07,325.4907
876,4,107,2,416.99,0.05,792.281
877,1,73,1,749.99,0.07,697.4907
877,2,103,1,551.99,0.1,496.791
878,1,103,1,551.99,0.2,441.592
878,2,13,1,269.99,0.1,242.991
878,3,6,2,469.99,0.2,751.984
878,4,18,2,449,0.05,853.1
879,1,100,2,489.99,0.2,783.984
879,2,2,2,749.99,0.07,1394.9814
879,3,83,2,149.99,0.2,239.984
879,4,82,1,659.99,0.07,613.7907
880,1,28,2,2499.99,0.2,3999.984
880,2,95,1,299.99,0.1,269.991
880,3,5,1,1320.99,0.07,1228.5207
880,4,26,1,599.99,0.1,539.991
880,5,66,1,250.99,0.2,200.792
881,1,98,1,489.99,0.07,455.6907
881,2,50,1,5999.99,0.2,4799.992
881,3,64,2,489.99,0.05,930.981
881,4,67,1,250.99,0.1,225.891
882,1,63,2,3499.99,0.07,6509.9814
882,2,108,2,449.99,0.2,719.984
882,3,57,2,1999.99,0.07,3719.9814
883,1,44,1,539.99,0.05,512.9905
883,2,5,2,1320.99,0.05,2509.881
884,1,49,2,3499.99,0.05,6649.981
884,2,69,2,416.99,0.07,775.6014
884,3,46,2,1409.99,0.2,2255.984
884,4,10,1,1549,0.1,1394.1
884,5,21,2,269.99,0.05,512.981
885,1,106,1,449.99,0.07,418.4907
885,2,43,1,5299.99,0.1,4769.991
886,1,47,1,5299.99,0.05,5034.9905
886,2,30,1,999.99,0.05,949.9905
887,1,50,2,5999.99,0.05,11399.981
887,2,70,1,659.99,0.1,593.991
888,1,33,2,469.99,0.1,845.982
888,2,26,2,599.99,0.2,959.984
889,1,12,2,549.99,0.1,989.982
890,1,16,2,599.99,0.1,1079.982
890,2,105,2,533.99,0.1,961.182
890,3,52,1,875.99,0.05,832.1905
890,4,67,1,250.99,0.1,225.891
890,5,65,2,346.99,0.1,624.582
891,1,107,2,416.99,0.1,750.582
891,2,32,1,469.99,0.05,446.4905
891,3,35,2,832.99,0.1,1499.382
891,4,50,1,5999.99,0.1,5399.991
892,1,36,1,832.99,0.1,749.691
892,2,9,2,2999.99,0.2,4799.984
892,3,50,2,5999.99,0.07,11159.9814
892,4,88,1,189.99,0.05,180.4905
893,1,67,2,250.99,0.05,476.881
893,2,45,1,869.99,0.07,809.0907
894,1,101,2,339.99,0.2,543.984
895,1,106,1,449.99,0.07,418.4907
896,1,91,2,349.99,0.05,664.981
896,2,10,1,1549,0.05,1471.55
897,1,105,1,533.99,0.05,507.2905
897,2,96,1,349.99,0.05,332.4905
898,1,45,2,869.99,0.2,1391.984
898,2,16,1,599.99,0.07,557.9907
898,3,57,2,1999.99,0.2,3199.984
898,4,69,2,416.99,0.07,775.6014
899,1,59,2,2599.99,0.1,4679.982
899,2,17,1,429,0.1,386.1
899,3,6,1,469.99,0.2,375.992
900,1,26,2,599.99,0.05,1139.981
900,2,108,1,449.99,0.07,418.4907
900,3,89,1,209.99,0.2,167.992
900,4,61,2,4999.99,0.05,9499.981
900,5,28,2,2499.99,0.07,4649.9814
901,1,50,1,5999.99,0.2,4799.992
901,2,43,1,5299.99,0.07,4928.9907
902,1,38,2,549.99,0.07,1022.9814
902,2,92,1,209.99,0.07,195.2907
902,3,12,1,549.99,0.2,439.992
902,4,76,2,299.99,0.05,569.981
903,1,31,2,1632.99,0.07,3037.3614
903,2,48,2,1499.99,0.05,2849.981
904,1,36,2,832.99,0.1,1499.382
904,2,51,2,6499.99,0.07,12089.9814
904,3,92,2,209.99,0.2,335.984
904,4,13,1,269.99,0.2,215.992
905,1,67,1,250.99,0.1,225.891
905,2,62,2,3499.99,0.05,6649.981
905,3,42,2,2299.99,0.2,3679.984
905,4,20,1,599.99,0.2,479.992
906,1,23,2,299.99,0.2,479.984
906,2,28,2,2499.99,0.07,4649.9814
906,3,46,1,1409.99,0.05,1339.4905
906,4,102,2,489.99,0.1,881.982
906,5,22,2,269.99,0.2,431.984
907,1,84,2,109.99,0.07,204.5814
907,2,65,1,346.99,0.07,322.7007
908,1,41,1,1469.99,0.2,1175.992
908,2,94,1,249.99,0.1,224.991
908,3,102,2,489.99,0.1,881.982
909,1,5,1,1320.99,0.2,1056.792
910,1,23,1,299.99,0.1,269.991
911,1,66,2,250.99,0.05,476.881
911,2,106,1,449.99,0.05,427.4905
911,3,91,2,349.99,0.05,664.981
911,4,49,1,3499.99,0.2,2799.992
912,1,22,2,269.99,0.2,431.984
912,2,71,2,416.99,0.05,792.281
912,3,101,1,339.99,0.05,322.9905
912,4,2,2,749.99,0.2,1199.984
913,1,90,2,209.99,0.1,377.982
913,2,24,2,549.99,0.05,1044.981
914,1,38,1,549.99,0.07,511.4907
914,2,20,2,599.99,0.2,959.984
914,3,106,1,449.99,0.05,427.4905
914,4,46,1,1409.99,0.1,1268.991
915,1,64,1,489.99,0.05,465.4905
915,2,48,1,1499.99,0.07,1394.9907
915,3,42,1,2299.99,0.2,1839.992
915,4,2,1,749.99,0.07,697.4907
916,1,92,1,209.99,0.2,167.992
917,1,41,1,1469.99,0.07,1367.0907
918,1,91,1,349.99,0.2,279.992
918,2,31,1,1632.99,0.1,1469.691
918,3,4,2,2899.99,0.07,5393.9814
919,1,7,1,3999.99,0.07,3719.9907
919,2,44,1,539.99,0.1,485.991
920,1,76,1,299.99,0.05,284.9905
920,2,39,2,1499.99,0.07,2789.9814
920,3,78,1,647.99,0.05,615.5905
920,4,80,2,761.99,0.07,1417.3014
921,1,77,1,799.99,0.2,639.992
921,2,75,2,599.99,0.07,1115.9814
921,3,48,1,1499.99,0.1,1349.991
922,1,68,1,449.99,0.2,359.992
922,2,73,1,749.99,0.2,599.992
922,3,86,1,149.99,0.1,134.991
923,1,74,2,439.99,0.05,835.981
923,2,6,1,469.99,0.1,422.991
924,1,97,2,349.99,0.2,559.984
924,2,36,1,832.99,0.2,666.392
925,1,97,1,349.99,0.07,325.4907
925,2,62,2,3499.99,0.2,5599.984
926,1,37,2,379.99,0.2,607.984
927,1,74,2,439.99,0.1,791.982
927,2,16,2,599.99,0.2,959.984
927,3,50,1,5999.99,0.1,5399.991
927,4,3,1,999.99,0.1,899.991
927,5,43,1,5299.99,0.07,4928.9907
928,1,71,2,416.99,0.05,792.281
928,2,83,1,149.99,0.2,119.992
929,1,82,1,659.99,0.2,527.992
929,2,63,2,3499.99,0.1,6299.982
929,3,24,1,549.99,0.05,522.4905
930,1,56,2,5499.99,0.07,10229.9814
930,2,82,1,659.99,0.07,613.7907
930,3,60,1,1559.99,0.1,1403.991
930,4,65,2,346.99,0.05,659.281
930,5,51,2,6499.99,0.1,11699.982
931,1,49,2,3499.99,0.07,6509.9814
931,2,76,1,299.99,0.2,239.992
932,1,74,1,439.99,0.05,417.9905
933,1,77,1,799.99,0.07,743.9907
933,2,21,1,269.99,0.2,215.992
933,3,75,2,599.99,0.05,1139.981
934,1,35,2,832.99,0.05,1582.681
934,2,48,1,1499.99,0.05,1424.9905
934,3,18,1,449,0.1,404.1
934,4,61,1,4999.99,0.07,4649.9907
934,5,56,2,5499.99,0.2,8799.984
935,1,65,2,346.99,0.2,555.184
935,2,76,2,299.99,0.07,557.9814
935,3,6,1,469.99,0.07,437.0907
935,4,38,1,549.99,0.07,511.4907
936,1,70,1,659.99,0.1,593.991
936,2,44,1,539.99,0.07,502.1907
937,1,108,2,449.99,0.1,809.982
937,2,51,2,6499.99,0.07,12089.9814
937,3,58,2,4999.99,0.07,9299.9814
937,4,28,2,2499.99,0.07,4649.9814
937,5,66,1,250.99,0.2,200.792
938,1,4,1,2899.99,0.05,2754.9905
938,2,13,1,269.99,0.05,256.4905
939,1,5,1,1320.99,0.1,1188.891
939,2,107,2,416.99,0.2,667.184
940,1,75,2,599.99,0.2,959.984
941,1,25,1,499.99,0.1,449.991
941,2,102,2,489.99,0.05,930.981
941,3,11,2,1680.99,0.07,3126.6414
942,1,98,2,489.99,0.05,930.981
